,Unnamed: 0,trainName,trainNumber,stationFrom,stationTo,trainRunsOnSun,trainRunsOnMon,trainRunsOnTue,trainRunsOnWed,trainRunsOnThu,trainRunsOnFri,trainRunsOnSat,from_DepartureTime,from_StationName,to_StationName,to_ArrivalTime,dayCount,totalDistance
1644,1644,MAS CBE EXPRESS,06017,MAS,CBE,Y,N,Y,N,N,N,N,22:30,MGR CHENNAI CTL,COIMBATORE JN,06:50,2.0,497.0
1645,1645,BTI JAT EXP,14501,BTI,JAT,N,N,N,N,Y,N,N,20:50,BHATINDA JN,JAMMU TAWI,07:25,2.0,524.0
1646,1646,KLK SVDK SPL,04503,KLK,SVDK,N,N,N,N,Y,N,N,01:30,KALKA,SHMATA VD KATRA,12:00,1.0,492.0
1647,1647,RKSH BME LINK,24887,RKSH,BME,Y,Y,Y,Y,Y,Y,Y,17:50,RISHIKESH,BARMER,20:15,2.0,1192.0
1648,1648,CHAMUNDI EXP,16215,MYS,SBC,Y,Y,Y,Y,Y,Y,Y,06:45,MYSURU JN,KSR BENGALURU,09:35,1.0,139.0
1649,1649,U P SMPRK KRNTI,12448,NZM,MKP,Y,Y,Y,Y,Y,Y,Y,20:10,H NIZAMUDDIN,KHAJURAHO,06:35,2.0,604.0
1650,1650,AHILYANAGARI EX,22645,INDB,TVC,N,Y,N,N,N,N,N,16:50,INDORE JN BG,TRIVANDRUM CNTL,17:20,3.0,2650.0
1651,1651,LOHIT EXPRESS,15651,GHY,JAT,N,Y,N,N,N,N,N,13:10,GUWAHATI,JAMMU TAWI,12:35,3.0,2352.0
1652,1652,BDTS BVC SF EXP,22963,BDTS,BVC,N,Y,N,N,N,N,N,15:25,BANDRA TERMINUS,BHAVNAGAR TRMUS,05:20,2.0,778.0
1653,1653,SHATABDI EXP,12028,SBC,MAS,Y,Y,N,Y,Y,Y,Y,06:00,KSR BENGALURU,MGR CHENNAI CTL,11:00,1.0,362.0
1654,1654,RAJ HUMSAFAR EXP,22985,UDZ,DEE,N,N,N,N,N,N,Y,23:10,UDAIPUR CITY,DELHI S ROHILLA,12:15,2.0,736.0
1655,1655,SBC FAST PSGN,56912,UBL,SBC,Y,Y,Y,Y,Y,Y,Y,17:30,HUBBALLI JN,KSR BENGALURU,05:15,2.0,469.0
1656,1656,GKP LTT EXP,15063,GKP,LTT,N,Y,N,N,N,N,N,05:30,GORAKHPUR JN,LOKMANYATILAK T,16:00,2.0,1749.0
1657,1657,BE LKO ALD PASS,14308,BE,PRG,Y,Y,Y,Y,Y,Y,Y,17:30,BAREILLY,PRAYAG,05:50,2.0,461.0
1658,1658,GOMTESHWARA EXP,16576,MAJN,YPR,N,Y,N,Y,N,Y,N,11:30,MANGALURU JN,YESVANTPUR JN,20:30,1.0,413.0
1659,1659,LALBAGH EXP,12608,SBC,MAS,Y,Y,Y,Y,Y,Y,Y,06:33,KSR BENGALURU,MGR CHENNAI CTL,12:35,1.0,362.0
1660,1660,GIMB PURI EXP,12993,GIMB,PURI,N,N,N,N,N,Y,N,22:45,GANDHIDHAM BG,PURI,16:15,3.0,2285.0
1661,1661,SML KLK SPECIAL,52444,SML,KLK,Y,Y,Y,Y,Y,Y,Y,09:40,SIMLA,KALKA,15:50,1.0,96.0
1662,1662,GKP LTT EXP,11082,GKP,LTT,N,N,N,N,N,Y,N,13:05,GORAKHPUR JN,LOKMANYATILAK T,23:00,2.0,1727.0
1663,1663,GONDWANA EXPRES,12410,NZM,RIG,N,Y,Y,Y,Y,N,Y,15:20,H NIZAMUDDIN,RAIGARH,19:00,2.0,1626.0
1664,1664,KCG MDU EXP,17615,KCG,MDU,N,N,N,N,N,N,Y,06:00,KACHEGUDA,MADURAI JN,06:30,2.0,1293.0
1665,1665,DMM BZA EXP,17216,DMM,BZA,Y,Y,Y,Y,Y,Y,Y,16:00,DHARMAVARAM JN,VIJAYAWADA JN,06:50,2.0,620.0
1666,1666,KUSHINAGAR EXP,11016,GKP,LTT,Y,Y,Y,Y,Y,Y,Y,19:00,GORAKHPUR JN,LOKMANYATILAK T,04:20,3.0,1690.0
1667,1667,LTT BJU SPL,01133,LTT,BJU,N,N,N,N,Y,N,N,05:10,LOKMANYATILAK T,BARAUNI JN,18:00,2.0,1800.0
1668,1668,SURAT EXPRESS,12946,MHV,ST,N,N,N,Y,N,N,N,19:55,MAHUVA JN,SURAT,07:20,2.0,630.0
1669,1669,RAMPURHAT EXP,12348,RPH,HWH,Y,Y,Y,Y,Y,Y,Y,16:35,RAMPUR HAT,HOWRAH JN,20:15,1.0,207.0
1670,1670,CHALUKYA  EXP,11006,PDY,DR,Y,N,Y,Y,N,N,N,20:50,PUDUCHERRY,DADAR,05:40,3.0,1643.0
1671,1671,ANVT SDAH EXP,13120,ANVT,SDAH,N,N,Y,N,N,N,Y,18:15,ANAND VIHAR TRM,SEALDAH,10:55,3.0,1633.0
1672,1672,INTERCITY EXP,14316,NDLS,BE,Y,Y,Y,Y,Y,Y,Y,16:35,NEW DELHI,BAREILLY,21:50,1.0,258.0
1673,1673,JAMMU MAIL,14034,SVDK,DLI,Y,Y,Y,Y,Y,Y,Y,14:35,SHMATA VD KATRA,DELHI,05:45,2.0,654.0
1674,1674,INDORE EXPRESS,19314,RJPB,INDB,N,N,N,Y,N,Y,N,10:45,RAJENDRANAGAR T,INDORE JN BG,15:05,2.0,1361.0
1675,1675,KOLHAPUR EXPRESS,11049,ADI,KOP,Y,N,N,N,N,N,N,19:25,AHMEDABAD JN,C SHAHUMHARAJ T,15:25,2.0,961.0
1676,1676,KCG  MAQ  EXP,17606,KCG,MAQ,N,N,Y,N,N,Y,N,06:00,KACHEGUDA,MANGALURU CNTL,10:30,2.0,1532.0
1677,1677,HWH RNC INT EXP,22891,HWH,RNC,N,N,N,Y,Y,N,Y,12:50,HOWRAH JN,RANCHI,21:10,1.0,462.0
1678,1678,INTERCITY EXP,12482,SGNR,DLI,Y,Y,Y,Y,Y,Y,Y,05:55,SHRI GANGANAGAR,DELHI,13:35,1.0,424.0
1679,1679,RXL  HYB SPL,07006,RXL,HYB,Y,N,N,N,N,N,N,01:30,RAXAUL JN,HYDERABAD DECAN,23:15,2.0,2269.0
1680,1680,KALKA SHTBDI,12006,KLK,NDLS,Y,Y,Y,Y,Y,Y,Y,06:15,KALKA,NEW DELHI,10:20,1.0,303.0
1681,1681,JBP SOMNATH EXP,11466,JBP,SMNH,N,Y,N,N,N,N,Y,10:00,JABALPUR,SOMNATH,17:45,2.0,1570.0
1682,1682,BJP FAST PASS,51029,CSMT,BJP,Y,Y,Y,Y,N,N,N,22:55,C SHIVAJI MAH T,VIJAYAPURA,12:20,2.0,564.0
1683,1683,KAGHAZNAGAR  EXP,12758,SKZR,SC,Y,Y,Y,Y,Y,Y,Y,15:05,SIRPUR KAGAZNGR,SECUNDERABAD JN,20:20,1.0,297.0
1684,1684,HTE YPR EXPRESS,12835,HTE,YPR,Y,N,Y,N,N,N,N,18:25,HATIA,YESVANTPUR JN,05:00,3.0,1904.0
1685,1685,BHAVNAGAR PASS,59208,OKHA,BVC,Y,Y,Y,Y,Y,Y,Y,14:45,OKHA,BHAVNAGAR TRMUS,05:40,2.0,538.0
1686,1686,JAIPUR PASSENGER,54805,ADI,JP,Y,Y,Y,Y,Y,Y,Y,23:30,AHMEDABAD JN,JAIPUR,22:50,2.0,631.0
1687,1687,FZR MMCT JANTA,19024,FZR,MMCT,Y,Y,Y,Y,Y,Y,Y,05:00,FIROZPUR CANT,MUMBAI CENTRAL,19:40,2.0,1770.0
1688,1688,CSMT AMI EXPRESS,12111,CSMT,AMI,Y,Y,Y,Y,Y,Y,Y,19:55,C SHIVAJI MAH T,AMRAVATI,08:05,2.0,672.0
1689,1689,DURG PURI EXP,18426,DURG,PURI,Y,Y,Y,Y,Y,Y,Y,16:10,DURG,PURI,09:15,2.0,796.0
1690,1690,KOAA AGC EXPRESS,13167,KOAA,AGC,N,N,N,N,Y,N,N,12:10,KOLKATA,AGRA CANTT,16:50,2.0,1461.0
1691,1691,GUJARAT SMPRK K,12917,ADI,NZM,N,Y,N,Y,N,Y,N,17:05,AHMEDABAD JN,H NIZAMUDDIN,10:40,2.0,1085.0
1692,1692,OKHA SOMNATH EXP,19252,OKHA,SMNH,Y,Y,Y,Y,Y,Y,Y,20:05,OKHA,SOMNATH,05:30,2.0,442.0
1693,1693,PUNE BGKT EXP,11090,PUNE,BGKT,Y,N,N,N,N,N,N,19:50,PUNE JN,BHAGAT KI KOTHI,17:10,2.0,1087.0
1694,1694,BGKT BSP EXP,18244,BGKT,BSP,N,N,N,N,Y,N,Y,01:25,BHAGAT KI KOTHI,BILASPUR JN,12:45,2.0,1818.0
1695,1695,RNC NDLS RAJ EXP,12453,RNC,NDLS,Y,N,N,N,Y,N,N,17:10,RANCHI,NEW DELHI,10:55,2.0,1341.0
1696,1696,NDLS RNC RJDHNI,12454,NDLS,RNC,N,N,N,Y,N,N,Y,16:00,NEW DELHI,RANCHI,10:30,2.0,1341.0
1697,1697,NLDM LKO  SPL,04502,NLDM,LKO,N,Y,N,N,N,N,N,23:45,NANGAL DAM,LUCKNOW NR,13:50,2.0,772.0
1698,1698,ADI HBJ AC SPL,01669,ADI,HBJ,N,N,Y,N,N,N,N,10:40,AHMEDABAD JN,HABIBGANJ,23:45,1.0,617.0
1699,1699,RNC PNBE EXP,18634,RNC,PNBE,N,N,N,N,N,N,Y,23:55,RANCHI,PATNA JN,09:30,2.0,425.0
1700,1700,SDAH BSB EXP,13133,SDAH,MUV,N,Y,Y,Y,N,Y,Y,21:15,SEALDAH,VARANASI JN,21:40,2.0,871.0
1701,1701,AVADH EXPRESS,19038,GKP,BDTS,N,Y,N,Y,N,Y,Y,13:20,GORAKHPUR JN,BANDRA TERMINUS,04:35,3.0,1843.0
1702,1702,DECCAN EXPRESS,11007,CSMT,PUNE,Y,Y,Y,Y,Y,Y,Y,07:00,C SHIVAJI MAH T,PUNE JN,11:05,1.0,192.0
1703,1703,SDL ABKP PASS,58701,SDL,ABKP,Y,Y,Y,Y,Y,Y,Y,14:40,SHAHDOL,AMBIKAPUR,20:50,1.0,216.0
1704,1704,CHARMINAR EXP,12760,HYB,MAS,Y,Y,Y,Y,Y,Y,Y,18:30,HYDERABAD DECAN,MGR CHENNAI CTL,08:15,2.0,789.0
1705,1705,HWH SBP SUP EXP,22803,HWH,SBP,N,N,N,N,N,N,Y,20:55,HOWRAH JN,SAMBALPUR,07:50,2.0,661.0
1706,1706,HWH GAYA EXPRESS,13023,HWH,GAYA,Y,Y,Y,Y,Y,Y,Y,19:50,HOWRAH JN,GAYA JN,11:15,2.0,654.0
1707,1707,NED TPTY EXP,07607,NED,TPTY,N,N,Y,N,N,N,N,18:45,H SAHIB NANDED,TIRUPATI,14:00,2.0,1007.0
1708,1708,GUJRAT S KRANTI,12918,NZM,ADI,N,N,Y,N,Y,N,Y,13:55,H NIZAMUDDIN,AHMEDABAD JN,06:15,2.0,1085.0
1709,1709,BAGH EXPRESS,13019,HWH,KGM,Y,Y,Y,Y,Y,Y,Y,21:45,HOWRAH JN,KATHGODAM,09:25,3.0,1514.0
1710,1710,CSMT RAJDHANI,22222,NZM,CSMT,Y,N,N,N,Y,N,N,17:15,H NIZAMUDDIN,C SHIVAJI MAH T,11:50,2.0,1537.0
1711,1711,HWH JMP EXPRESS,13071,HWH,JMP,Y,Y,Y,Y,Y,Y,Y,21:35,HOWRAH JN,JAMALPUR JN,07:25,2.0,467.0
1712,1712,INDB AII LINK E,59307,INDB,JP,Y,Y,Y,Y,Y,Y,Y,18:00,INDORE JN BG,JAIPUR,09:30,2.0,685.0
1713,1713,BANGALORE EXP,16316,KCVL,SBC,Y,Y,Y,Y,Y,Y,Y,16:45,KOCHUVELI,KSR BENGALURU,08:35,2.0,837.0
1714,1714,NZM DURONTO EXP,12263,PUNE,NZM,N,N,Y,N,N,Y,N,11:10,PUNE JN,H NIZAMUDDIN,06:55,2.0,1520.0
1715,1715,BSB GARIB RATH,22408,ANVT,BSB,N,Y,N,Y,N,Y,N,18:15,ANAND VIHAR TRM,VARANASI JN,08:05,2.0,781.0
1716,1716,NETRAVATHI EXP,16346,TVC,LTT,Y,Y,Y,Y,Y,Y,Y,09:30,TRIVANDRUM CNTL,LOKMANYATILAK T,16:40,2.0,1804.0
1717,1717,WEST COAST EXP,22637,MAS,MAQ,Y,Y,Y,Y,Y,Y,Y,12:05,MGR CHENNAI CTL,MANGALURU CNTL,04:30,2.0,902.0
1718,1718,LJN SWRAN SHTBD,12003,LJN,NDLS,Y,Y,Y,Y,Y,Y,Y,15:35,LUCKNOW NE,NEW DELHI,22:15,1.0,511.0
1719,1719,BZA INTERCITY,12796,LPI,BZA,Y,Y,Y,Y,Y,Y,Y,04:40,LINGAMPALLI,VIJAYAWADA JN,10:45,1.0,336.0
1720,1720,ADI SJ RAJDHANI,12958,NDLS,ADI,Y,Y,Y,Y,Y,Y,Y,19:55,NEW DELHI,AHMEDABAD JN,09:40,2.0,935.0
1721,1721,BDTS AII UDZ EX,12995,BDTS,UDZ,Y,N,N,Y,N,Y,N,16:15,BANDRA TERMINUS,AJMER JN,09:50,2.0,1017.0
1722,1722,NED JAT HUMSAFAR,12751,NED,JAT,N,N,N,N,N,Y,N,10:30,H SAHIB NANDED,JAMMU TAWI,23:30,2.0,2053.0
1723,1723,VISAKHA EXP,17016,SC,BBS,Y,Y,Y,Y,Y,Y,Y,16:50,SECUNDERABAD JN,BHUBANESWAR,15:55,2.0,1134.0
1724,1724,DAKSHIN EXPRESS,12722,NZM,HYB,Y,Y,Y,Y,Y,Y,Y,23:00,H NIZAMUDDIN,VISAKHAPATNAM,13:30,3.0,2097.0
1725,1725,PUNE SRC HUMSAFR,20821,PUNE,SRC,N,Y,N,N,N,N,N,10:30,PUNE JN,SANTRAGACHI JN,18:15,2.0,2064.0
1726,1726,JBP SRC HUMSAFR,20827,JBP,SRC,N,N,N,N,Y,N,N,20:55,JABALPUR,SANTRAGACHI JN,16:45,2.0,1120.0
1727,1727,RAJ HAMSAFAR EXP,22986,DEE,UDZ,Y,N,N,N,N,N,N,16:20,DELHI S ROHILLA,UDAIPUR CITY,04:55,2.0,736.0
1728,1728,MAQ VIVEK EXP,22851,SRC,MAQ,N,N,N,N,Y,N,N,15:50,SANTRAGACHI JN,MANGALURU CNTL,10:00,3.0,2487.0
1729,1729,GONDWANA EXPRES,12409,RIG,NZM,N,Y,N,Y,Y,Y,Y,03:30,RAIGARH,H NIZAMUDDIN,07:30,2.0,1634.0
1730,1730,RMR HW EXP,15034,RMR,HW,Y,N,N,N,Y,N,Y,08:35,RAMNAGAR,HARIDWAR JN,14:15,1.0,245.0
1731,1731,MHRST SMPRK K EX,12908,NZM,BDTS,N,Y,N,N,Y,N,N,21:35,H NIZAMUDDIN,BANDRA TERMINUS,16:35,2.0,1366.0
1732,1732,HWH RNC SPL,08627,HWH,RNC,Y,Y,Y,N,N,N,N,12:50,HOWRAH JN,RANCHI,22:10,1.0,481.0
1733,1733,BJU DLI SPL,04023,BJU,DLI,N,N,Y,N,N,Y,N,12:00,BARAUNI JN,DELHI,12:40,2.0,1153.0
1734,1734,MAHABODHI EXP,12398,NDLS,GAYA,Y,Y,Y,Y,Y,Y,Y,12:10,NEW DELHI,GAYA JN,03:20,2.0,989.0
1735,1735,SADHBHAWNA EXP,14008,ANVT,RXL,N,N,Y,N,Y,N,N,16:25,ANAND VIHAR TRM,RAXAUL JN,22:10,2.0,1246.0
1736,1736,BL  PURI S F EXP,22909,BL,PURI,N,N,N,N,Y,N,N,20:15,VALSAD,PURI,09:45,3.0,2071.0
1737,1737,MALANI EXP,14662,BME,DLI,Y,Y,Y,Y,Y,Y,Y,17:45,BARMER,DELHI,11:15,2.0,829.0
1738,1738,UJJAINI EXPRESS,14309,UJN,DDN,N,N,N,Y,Y,N,N,15:00,UJJAIN JN,DEHRADUN,19:40,2.0,1245.0
1739,1739,NDLS CNB SHT,12034,NDLS,CNB,N,Y,Y,Y,Y,Y,Y,15:50,NEW DELHI,KANPUR CENTRAL,20:45,1.0,437.0
1740,1740,SECUNDRABAD EXP,17319,UBL,SC,Y,Y,Y,Y,Y,Y,Y,20:50,HUBBALLI JN,SECUNDERABAD JN,11:45,2.0,661.0
1741,1741,POORVA EXPRESS,12303,HWH,NDLS,N,Y,Y,N,N,Y,Y,08:00,HOWRAH JN,NEW DELHI,06:05,2.0,1529.0
1742,1742,RJPB NTSK EXP,13282,RJPB,NTSK,N,N,N,N,N,N,Y,15:00,RAJENDRANAGAR T,NEW TINSUKIA JN,22:45,2.0,1488.0
1743,1743,YPR MAQ EXP,16585,YPR,MAQ,Y,N,Y,N,Y,N,N,16:30,YESVANTPUR JN,MANGALURU CNTL,04:00,2.0,418.0
1744,1744,HSR CBE AC S F,22475,HSR,CBE,N,N,N,N,Y,N,N,01:05,HISAR,COIMBATORE JN,02:50,3.0,3089.0
1745,1745,NGP ASR AC EXP,22125,NGP,ASR,N,N,N,N,N,N,Y,17:50,NAGPUR,AMRITSAR JN,21:05,2.0,1544.0
1746,1746,JBP  NZM SUP EXP,22181,JBP,NZM,Y,Y,Y,Y,Y,Y,Y,15:00,JABALPUR,H NIZAMUDDIN,05:15,2.0,906.0
1747,1747,SATABDI EXPRESS,12277,HWH,PURI,Y,Y,Y,Y,Y,Y,Y,14:25,HOWRAH JN,PURI,22:05,1.0,502.0
1748,1748,HAPA MADGAON EXP,22908,HAPA,MAO,N,N,N,N,Y,N,N,03:15,HAPA,MADGAON,04:15,2.0,1531.0
1749,1749,PRERANA EXPRESS,22137,NGP,ADI,Y,N,N,Y,N,N,Y,10:30,NAGPUR,AHMEDABAD JN,03:25,2.0,957.0
1750,1750,KYQ BGKT EXPRESS,15624,KYQ,BGKT,N,N,N,N,N,Y,N,17:15,KAMAKHYA,BHAGAT KI KOTHI,22:00,3.0,2542.0
1751,1751,DBRT RAJDHANI EX,20505,DBRT,NDLS,N,Y,N,N,N,Y,N,19:20,DIBRUGARH TOWN,NEW DELHI,13:55,3.0,2459.0
1752,1752,JAT ADI EXPRESS,19224,JAT,ADI,Y,Y,Y,Y,Y,Y,Y,07:50,JAMMU TAWI,AHMEDABAD JN,15:00,2.0,1477.0
1753,1753,MARATHWADA S K,12754,NZM,NED,N,N,N,Y,N,N,N,19:50,H NIZAMUDDIN,H SAHIB NANDED,01:00,3.0,1633.0
1754,1754,NDLS NJP SF EXP,12524,NDLS,NJP,Y,N,N,Y,N,N,N,15:05,NEW DELHI,NEW JALPAIGURI,18:35,2.0,1500.0
1755,1755,YPR UBL EXP,16543,YPR,UBL,N,N,N,N,N,Y,N,20:45,YESVANTPUR JN,HUBBALLI JN,05:20,2.0,464.0
1756,1756,MUGR KOP EXPRESS,11303,MUGR,KOP,Y,Y,Y,Y,Y,Y,Y,15:30,MANUGURU,C SHAHUMHARAJ T,22:40,2.0,1327.0
1757,1757,BEGAMPURA EXP,12237,BSB,JAT,Y,Y,Y,Y,Y,Y,Y,12:40,VARANASI JN,JAMMU TAWI,11:10,2.0,1261.0
1758,1758,PBH BPL EXPRESS,12184,PBH,BPL,N,Y,N,Y,N,N,Y,19:10,PARTAPGARH JN,BHOPAL  JN,08:50,2.0,758.0
1759,1759,NARMADA EXP PSG,18234,BSP,INDB,Y,Y,Y,Y,Y,Y,Y,10:40,BILASPUR JN,INDORE JN BG,10:50,2.0,1016.0
1760,1760,NAGALAND EXPRESS,15669,GHY,DMV,Y,Y,Y,Y,Y,Y,Y,23:30,GUWAHATI,DIMAPUR,05:00,2.0,250.0
1761,1761,MAS SRC AC EXP,22808,MAS,SRC,Y,N,N,N,Y,N,N,08:10,MGR CHENNAI CTL,SANTRAGACHI JN,10:25,2.0,1654.0
1762,1762,JALIANWALA B EX,18104,ASR,TATA,N,N,N,Y,N,Y,N,12:35,AMRITSAR JN,TATANAGAR JN,21:45,2.0,1749.0
1763,1763,KIR HWH EXPRESS,15712,KIR,HWH,N,Y,N,N,N,N,N,22:30,KATIHAR JN,HOWRAH JN,07:20,2.0,422.0
1764,1764,YESHVANTPUR EXP,19301,DADN,YPR,Y,N,N,N,N,N,N,20:10,DR AMBEDKAR NGR,YESVANTPUR JN,11:15,3.0,1928.0
1765,1765,SC DNR EXPRESS,12791,SC,DNR,Y,Y,Y,Y,Y,Y,Y,10:00,SECUNDERABAD JN,DANAPUR,18:55,2.0,1830.0
1766,1766,YERCAUD EXPRESS,22649,MAS,ED,Y,Y,Y,Y,Y,Y,Y,22:40,MGR CHENNAI CTL,ERODE JN,05:55,2.0,396.0
1767,1767,INDORE GNC EXP,19310,INDB,GNC,Y,Y,Y,Y,Y,Y,Y,22:40,INDORE JN BG,AHMEDABAD JN,08:35,2.0,537.0
1768,1768,JANHIT EXPRESS,13206,PPTA,SHC,Y,Y,Y,Y,Y,Y,Y,09:10,PATLIPUTRA,SAHARSA JN,15:30,1.0,218.0
1769,1769,LUR YPR EXPRESS,16584,LUR,YPR,Y,N,N,N,Y,N,Y,15:00,LATUR,YESVANTPUR JN,07:40,2.0,854.0
1770,1770,EKATMATA EXPRESS,14260,LKO,DDU,N,N,N,N,N,N,Y,23:35,LUCKNOW NR,DD UPADHYAYA JN,06:45,2.0,318.0
1771,1771,SUPER AC EXP,22208,TVC,MAS,Y,N,N,Y,N,N,N,21:25,TRIVANDRUM CNTL,MGR CHENNAI CTL,12:00,2.0,908.0
1772,1772,MS TN EXPRESS,06053,MS,TN,N,Y,N,N,N,N,N,23:50,CHENNAI EGMORE,TUTICORIN,11:45,2.0,656.0
1773,1773,MUMBAI EXP,12134,MAJN,CSMT,Y,Y,Y,Y,Y,Y,Y,13:55,MANGALURU JN,C SHIVAJI MAH T,04:25,2.0,1196.0
1774,1774,DEHRADUN SHTBDI,12017,NDLS,DDN,Y,Y,Y,Y,Y,Y,Y,06:45,NEW DELHI,DEHRADUN,12:50,1.0,315.0
1775,1775,KAWR YPR EXP,16516,KAWR,YPR,N,N,Y,N,Y,N,Y,05:30,KARWAR,YESVANTPUR JN,20:30,1.0,761.0
1776,1776,TIRUCHENDUR EXP,16105,MS,TCN,Y,Y,Y,Y,Y,Y,Y,16:00,CHENNAI EGMORE,TIRUCHENDUR,08:10,2.0,779.0
1777,1777,PBR EXPRESS,19270,MFP,PBR,Y,Y,N,N,N,N,N,15:15,MUZAFFARPUR JN,PORBANDAR,17:20,3.0,2470.0
1778,1778,NELLAI EXPRESS,12631,MS,TEN,Y,Y,Y,Y,Y,Y,Y,20:10,CHENNAI EGMORE,TIRUNELVELI,07:05,2.0,653.0
1779,1779,NGP JAIPUR EXP,11203,NGP,JP,N,N,N,N,Y,N,N,11:55,NAGPUR,JAIPUR,14:10,2.0,1351.0
1780,1780,NILAGIRI EXP,12671,MAS,MTP,Y,Y,Y,Y,Y,Y,Y,20:55,MGR CHENNAI CTL,METUPALAIYAM,06:15,2.0,532.0
1781,1781,TAPOVAN EXPRESS,17617,CSMT,NED,Y,Y,Y,Y,Y,Y,Y,06:15,C SHIVAJI MAH T,H SAHIB NANDED,18:00,1.0,610.0
1782,1782,ERS BAND SF EXP,12683,ERS,BAND,N,Y,N,Y,N,N,N,16:50,ERNAKULAM JN,BANASWADI,03:55,2.0,618.0
1783,1783,PUNE BHUJ EXP,11092,PUNE,BHUJ,N,Y,N,N,N,N,N,19:50,PUNE JN,BHUJ,15:20,2.0,993.0
1784,1784,TEJAS EXPRESS,22120,KRMI,CSMT,Y,N,Y,Y,N,Y,Y,14:40,KARMALI,C SHIVAJI MAH T,23:15,1.0,725.0
1785,1785,SUR KOP EXP,11051,SUR,KOP,Y,Y,Y,Y,Y,Y,Y,23:35,SOLAPUR JN,C SHAHUMHARAJ T,06:20,2.0,315.0
1786,1786,KARAIKAL EXP,16175,MS,KIK,Y,Y,Y,Y,Y,Y,Y,22:00,CHENNAI EGMORE,KARAIKAL,06:25,2.0,361.0
1787,1787,HSX DLI EXP,14012,HSX,DLI,Y,Y,Y,Y,Y,Y,Y,22:10,HOSHIARPUR,DELHI,07:10,2.0,402.0
1788,1788,NED SGNR EXP,17623,NED,SGNR,N,N,N,N,Y,N,N,09:00,H SAHIB NANDED,SHRI GANGANAGAR,00:25,3.0,1991.0
1789,1789,BSP PNBE EXP,22843,BSP,PNBE,N,N,N,N,N,Y,N,20:30,BILASPUR JN,PATNA JN,14:05,2.0,967.0
1790,1790,INTERCITY EXP,12127,CSMT,PUNE,Y,Y,Y,Y,Y,Y,Y,06:40,C SHIVAJI MAH T,PUNE JN,09:57,1.0,192.0
1791,1791,ANANTAPURI EXP,16723,MS,QLN,Y,Y,Y,Y,Y,Y,Y,19:50,CHENNAI EGMORE,KOLLAM JN,13:30,2.0,862.0
1792,1792,DARBHANGA EXP,11033,PUNE,DBG,N,N,N,Y,N,N,N,16:15,PUNE JN,DARBHANGA JN,06:45,3.0,1947.0
1793,1793,NDLS   DURONTO,12273,HWH,NDLS,N,Y,N,N,N,Y,N,08:35,HOWRAH JN,NEW DELHI,06:15,2.0,1529.0
1794,1794,ONR UAM PASSR,56138,ONR,UAM,Y,Y,Y,Y,Y,Y,Y,16:00,COONOOR,UDAGAMANDALAM,17:15,1.0,19.0
1795,1795,NAGAON EXPRESS,15629,TBM,SHTT,N,Y,N,N,N,N,N,21:45,TAMBARAM,SILGHAT TOWN,09:45,4.0,2964.0
1796,1796,GCT SVDK EXP,14611,GCT,SVDK,N,N,N,N,N,Y,N,08:30,GHAZIPUR CITY,SHMATA VD KATRA,12:35,2.0,1393.0
1797,1797,HOWRAH EXPRESS,12664,TPJ,HWH,N,N,Y,N,N,Y,N,16:20,TIRUCHCHIRAPALI,HOWRAH JN,03:10,3.0,2002.0
1798,1798,B G EXPRESS,15666,DMV,GHY,Y,Y,Y,Y,Y,Y,Y,21:45,DIMAPUR,GUWAHATI,03:45,2.0,250.0
1799,1799,SHANE PUNJAB,12498,ASR,NDLS,Y,Y,Y,Y,Y,Y,Y,15:10,AMRITSAR JN,NEW DELHI,22:50,1.0,448.0
1800,1800,GKP ANVT EXP,15057,GKP,ANVT,N,N,N,N,Y,N,N,20:55,GORAKHPUR JN,ANAND VIHAR TRM,10:50,2.0,750.0
1801,1801,TATA ITR PASS,58111,TATA,ITR,Y,Y,Y,Y,Y,Y,Y,06:30,TATANAGAR JN,ITWARI,06:35,2.0,878.0
1802,1802,JANASEWA EXPRES,13419,BGP,MFP,Y,Y,Y,Y,Y,Y,Y,14:05,BHAGALPUR,MUZAFFARPUR JN,20:40,1.0,240.0
1803,1803,BKN PURI EXP,14709,BKN,PURI,Y,N,N,N,N,N,N,17:05,BIKANER JN,PURI,09:45,3.0,2096.0
1804,1804,GARBHA EXPRESS,12937,GIMB,HWH,N,N,N,N,N,N,Y,17:40,GANDHIDHAM BG,HOWRAH JN,13:10,3.0,2510.0
1805,1805,TPTY BSP EXP,17482,TPTY,BSP,Y,N,N,N,Y,N,N,10:35,TIRUPATI,BILASPUR JN,17:40,2.0,1401.0
1806,1806,MANGALORE EXP,12685,MAS,MAQ,Y,Y,Y,Y,Y,Y,Y,17:00,MGR CHENNAI CTL,MANGALURU CNTL,09:05,2.0,889.0
1807,1807,PRAGATI EXPRESS,12126,PUNE,CSMT,Y,Y,Y,Y,Y,Y,Y,07:50,PUNE JN,C SHIVAJI MAH T,11:15,1.0,189.0
1808,1808,MAS SHM EXP,22826,MAS,SHM,N,N,N,N,Y,N,N,16:25,MGR CHENNAI CTL,SHALIMAR,21:30,2.0,1659.0
1809,1809,SHABD BHEDI  SF,22324,GCT,KOAA,N,N,N,N,N,Y,N,23:30,GHAZIPUR CITY,KOLKATA,13:15,2.0,755.0
